SCIENTIFIC NAME,LATITUDE,LONGITUDE,OBSERVATION DATE
Pyrocephalus rubinus,-16.7581146,-56.8772335,2017-07-21
Pyrocephalus rubinus,-15.6548787,-56.1219082,2017-07-22
Pyrocephalus rubinus,-15.6355594,-56.062932,2017-07-05
Pyrocephalus rubinus,-16.7842068,-56.844017,2017-07-13
Pyrocephalus rubinus,-17.2992208,-56.8381275,2017-07-28
Pyrocephalus rubinus,-16.3786111,-56.6208333,2017-07-24
Pyrocephalus rubinus,-16.5030776,-56.7453337,2017-07-03
Pyrocephalus rubinus,-17.2826279,-56.6988087,2017-07-14
Pyrocephalus rubinus,-17.2826279,-56.6988087,2017-07-16
Pyrocephalus rubinus,-16.3786111,-56.6208333,2017-07-24
Pyrocephalus rubinus,-15.6548787,-56.1219082,2017-07-22
Pyrocephalus rubinus,-16.4569228,-56.69135,2017-07-18
Pyrocephalus rubinus,-16.7581146,-56.8772335,2017-07-12
Pyrocephalus rubinus,-16.7581146,-56.8772335,2017-07-12
Pyrocephalus rubinus,-16.7581146,-56.8772335,2017-07-12
Pyrocephalus rubinus,-17.2826279,-56.6988087,2017-07-15
Pyrocephalus rubinus,-17.2992208,-56.8381275,2017-07-16
Pyrocephalus rubinus,-17.3645242,-56.7751122,2017-07-18
Pyrocephalus rubinus,-17.3645242,-56.7751122,2017-07-19
Pyrocephalus rubinus,-17.2826279,-56.6988087,2017-07-15
Pyrocephalus rubinus,-17.262463,-56.90291,2017-07-15
Pyrocephalus rubinus,-16.5131245,-56.3778019,2017-07-05
Pyrocephalus rubinus,-17.3645242,-56.7751122,2017-07-17
Pyrocephalus rubinus,-17.2826279,-56.6988087,2017-07-18
Pyrocephalus rubinus,-16.3786111,-56.6208333,2017-07-23
Pyrocephalus rubinus,-17.2826279,-56.6988087,2017-07-14
Pyrocephalus rubinus,-16.3786111,-56.6208333,2017-07-19
Pyrocephalus rubinus,-17.3645242,-56.7751122,2017-07-29
Pyrocephalus rubinus,-17.1027162,-56.9430464,2017-07-24
Pyrocephalus rubinus,-16.7581146,-56.8772335,2017-07-04
Pyrocephalus rubinus,-16.7581146,-56.8772335,2017-07-06
Pyrocephalus rubinus,-17.3310637,-56.5949482,2017-07-15
Pyrocephalus rubinus,-17.1027162,-56.9430464,2017-07-27
Pyrocephalus rubinus,-16.3786111,-56.6208333,2017-07-19
Pyrocephalus rubinus,-17.1174301,-56.9291611,2017-07-14
Pyrocephalus rubinus,-17.2992208,-56.8381275,2017-07-28
Pyrocephalus rubinus,-15.6355594,-56.062932,2017-07-05
Pyrocephalus rubinus,-17.2826279,-56.6988087,2017-07-14
Pyrocephalus rubinus,-16.7581146,-56.8772335,2017-07-11
Pyrocephalus rubinus,-16.419554,-56.611811,2017-07-08
Pyrocephalus rubinus,-17.2826279,-56.6988087,2017-07-16
Pyrocephalus rubinus,-17.2826279,-56.6988087,2017-07-14
Pyrocephalus rubinus,-16.7480953,-56.857471,2017-07-30
Pyrocephalus rubinus,-17.2826279,-56.6988087,2017-07-15
Pyrocephalus rubinus,-16.3786111,-56.6208333,2017-07-24
Pyrocephalus rubinus,-16.7480953,-56.857471,2017-07-28
Pyrocephalus rubinus,-16.7842068,-56.844017,2017-07-13
Pyrocephalus rubinus,-16.3786111,-56.6208333,2017-07-06
Pyrocephalus rubinus,-16.7581146,-56.8772335,2017-07-28
Pyrocephalus rubinus,-16.7842068,-56.844017,2017-07-13
Pyrocephalus rubinus,-16.3786111,-56.6208333,2017-07-19
Pyrocephalus rubinus,-16.7581146,-56.8772335,2017-07-12
Pyrocephalus rubinus,-16.3786111,-56.6208333,2017-07-19
Pyrocephalus rubinus,-17.364511,-56.774766,2017-07-13
Pyrocephalus rubinus,-16.7480953,-56.857471,2017-07-29
Pyrocephalus rubinus,-16.4100075,-56.6735047,2017-07-26
Pyrocephalus rubinus,-17.2992208,-56.8381275,2017-07-28
Pyrocephalus rubinus,-16.7480953,-56.857471,2017-07-29
Pyrocephalus rubinus,-16.3786111,-56.6208333,2017-07-24
Pyrocephalus rubinus,-16.3786111,-56.6208333,2017-07-17
Pyrocephalus rubinus,-17.2826279,-56.6988087,2017-07-16
Pyrocephalus rubinus,-16.6206959,-56.7353135,2017-07-17
Pyrocephalus rubinus,-16.3786111,-56.6208333,2017-07-25
Pyrocephalus rubinus,-17.3645242,-56.7751122,2017-07-19
Pyrocephalus rubinus,-16.3786111,-56.6208333,2017-07-24
Pyrocephalus rubinus,-16.7581146,-56.8772335,2017-07-12
Pyrocephalus rubinus,-17.3645242,-56.7751122,2017-07-17
Pyrocephalus rubinus,-16.3786111,-56.6208333,2017-07-25
Pyrocephalus rubinus,-16.7842068,-56.844017,2017-07-13
Pyrocephalus rubinus,-16.6206959,-56.7353135,2017-07-16
Pyrocephalus rubinus,-16.3786111,-56.6208333,2017-07-06
Pyrocephalus rubinus,-17.3645242,-56.7751122,2017-07-30
Pyrocephalus rubinus,-17.2826279,-56.6988087,2017-07-16
Pyrocephalus rubinus,-16.4100075,-56.6735047,2017-07-27
Pyrocephalus rubinus,-17.276485,-56.697951,2017-07-09
Pyrocephalus rubinus,-17.2992208,-56.8381275,2017-07-07
Pyrocephalus rubinus,-16.7581146,-56.8772335,2017-07-12
Pyrocephalus rubinus,-16.4100075,-56.6735047,2017-07-27
Pyrocephalus rubinus,-16.3786111,-56.6208333,2017-07-23
Pyrocephalus rubinus,-17.3645242,-56.7751122,2017-07-16
Pyrocephalus rubinus,-16.7581146,-56.8772335,2017-07-13
Pyrocephalus rubinus,-17.3645242,-56.7751122,2017-07-06
Pyrocephalus rubinus,-16.7581146,-56.8772335,2017-07-17
Pyrocephalus rubinus,-17.2826279,-56.6988087,2017-07-14
Pyrocephalus rubinus,-16.7581146,-56.8772335,2017-07-11
Pyrocephalus rubinus,-17.2826279,-56.6988087,2017-07-15
Pyrocephalus rubinus,-17.2826279,-56.6988087,2017-07-16
Pyrocephalus rubinus,-16.4569228,-56.69135,2017-07-18
Pyrocephalus rubinus,-16.2797222,-56.4833333,2017-07-02
Pyrocephalus rubinus,-17.1027162,-56.9430464,2017-07-27
Pyrocephalus rubinus,-17.3645242,-56.7751122,2017-07-30
Pyrocephalus rubinus,-16.350032,-56.644701,2017-07-06
Pyrocephalus rubinus,-16.4569228,-56.69135,2017-07-18
Pyrocephalus rubinus,-16.7480953,-56.857471,2017-07-30
Pyrocephalus rubinus,-17.3645242,-56.7751122,2017-07-16
Pyrocephalus rubinus,-17.2826279,-56.6988087,2017-07-14
Pyrocephalus rubinus,-16.7581146,-56.8772335,2017-07-30
Pyrocephalus rubinus,-16.4569228,-56.69135,2017-07-29
Pyrocephalus rubinus,-16.6206959,-56.7353135,2017-07-27
Pyrocephalus rubinus,-16.7480953,-56.857471,2017-07-29
Pyrocephalus rubinus,-16.7581146,-56.8772335,2017-07-13
Pyrocephalus rubinus,-16.4569228,-56.69135,2017-07-18
Pyrocephalus rubinus,-17.3645242,-56.7751122,2017-07-17
Pyrocephalus rubinus,-17.2992208,-56.8381275,2017-07-28
Pyrocephalus rubinus,-16.7581146,-56.8772335,2017-07-17
Pyrocephalus rubinus,-17.262463,-56.90291,2017-07-15
Pyrocephalus rubinus,-16.7480953,-56.857471,2017-07-29
Pyrocephalus rubinus,-17.2826279,-56.6988087,2017-07-14
Pyrocephalus rubinus,-15.6548787,-56.1219082,2017-07-22
Pyrocephalus rubinus,-16.6206959,-56.7353135,2017-07-17
Pyrocephalus rubinus,-16.7480953,-56.857471,2017-07-30
Pyrocephalus rubinus,-16.5122399,-56.7117691,2017-07-28
Pyrocephalus rubinus,-17.3645242,-56.7751122,2017-07-17
Pyrocephalus rubinus,-17.364511,-56.774766,2017-07-13
Pyrocephalus rubinus,-17.276485,-56.697951,2017-07-09
Pyrocephalus rubinus,-17.2826279,-56.6988087,2017-07-16
Pyrocephalus rubinus,-16.7581146,-56.8772335,2017-07-12
Pyrocephalus rubinus,-16.7581146,-56.8772335,2017-07-12
Pyrocephalus rubinus,-16.7581146,-56.8772335,2017-07-11
Pyrocephalus rubinus,-15.6355594,-56.062932,2017-07-05
Pyrocephalus rubinus,-16.350078,-56.644695,2017-07-06
Pyrocephalus rubinus,-16.7480953,-56.857471,2017-07-30
Pyrocephalus rubinus,-15.6548787,-56.1219082,2017-07-22
Pyrocephalus rubinus,-16.7581146,-56.8772335,2017-07-28
Pyrocephalus rubinus,-17.2826279,-56.6988087,2017-07-14
Pyrocephalus rubinus,-15.6355594,-56.062932,2017-07-05
Pyrocephalus rubinus,-17.270105,-56.888922,2017-07-18
Pyrocephalus rubinus,-16.3786111,-56.6208333,2017-07-19
Pyrocephalus rubinus,-16.7581146,-56.8772335,2017-07-17
Pyrocephalus rubinus,-16.7842068,-56.844017,2017-07-13
Pyrocephalus rubinus,-17.270105,-56.888922,2017-07-18
Pyrocephalus rubinus,-16.3786111,-56.6208333,2017-07-01
Pyrocephalus rubinus,-16.7581146,-56.8772335,2017-07-31
Pyrocephalus rubinus,-17.1174301,-56.9291611,2017-07-19
Pyrocephalus rubinus,-16.3786111,-56.6208333,2017-07-01
Pyrocephalus rubinus,-17.2826279,-56.6988087,2017-07-06
Pyrocephalus rubinus,-16.7480953,-56.857471,2017-07-28
Pyrocephalus rubinus,-16.3786111,-56.6208333,2017-07-01
Pyrocephalus rubinus,-17.2992208,-56.8381275,2017-07-17
Pyrocephalus rubinus,-17.2992208,-56.8381275,2017-07-17
Pyrocephalus rubinus,-17.2671376,-56.8937302,2017-07-08
Pyrocephalus rubinus,-16.7581146,-56.8772335,2017-07-30
Pyrocephalus rubinus,-17.2826279,-56.6988087,2017-07-15
Pyrocephalus rubinus,-17.2826279,-56.6988087,2017-07-15
Pyrocephalus rubinus,-17.3310637,-56.5949482,2017-07-15
Pyrocephalus rubinus,-16.7581146,-56.8772335,2017-07-12
Pyrocephalus rubinus,-16.7479566,-56.8570536,2017-07-14
Pyrocephalus rubinus,-17.3645242,-56.7751122,2017-07-26
Pyrocephalus rubinus,-16.7581146,-56.8772335,2017-07-12
Pyrocephalus rubinus,-16.7581146,-56.8772335,2017-07-12
Pyrocephalus rubinus,-15.1206667,-59.6543056,2017-07-01
Pyrocephalus rubinus,-16.7581146,-56.8772335,2017-07-11
Pyrocephalus rubinus,-14.0479065,-60.3265017,2017-07-04
Pyrocephalus rubinus,-17.2826279,-56.6988087,2017-07-15
Pyrocephalus rubinus,-16.7480953,-56.857471,2017-07-27
Pyrocephalus rubinus,-17.2992208,-56.8381275,2017-07-16
Pyrocephalus rubinus,-17.3645242,-56.7751122,2017-07-22
Pyrocephalus rubinus,-16.4569228,-56.69135,2017-07-18
Pyrocephalus rubinus,-17.2826279,-56.6988087,2017-07-15
Pyrocephalus rubinus,-17.2826279,-56.6988087,2017-07-14
Pyrocephalus rubinus,-16.7480953,-56.857471,2017-07-30
Pyrocephalus rubinus,-17.2826279,-56.6988087,2017-07-14
Pyrocephalus rubinus,-17.2826279,-56.6988087,2017-07-14
Pyrocephalus rubinus,-16.6206959,-56.7353135,2017-07-28
Pyrocephalus rubinus,-17.3310637,-56.5949482,2017-07-15
Pyrocephalus rubinus,-16.7480953,-56.857471,2017-07-29
Pyrocephalus rubinus,-16.7842068,-56.844017,2017-07-13
Pyrocephalus rubinus,-16.4100075,-56.6735047,2017-07-27
Pyrocephalus rubinus,-16.3786111,-56.6208333,2017-07-19
Pyrocephalus rubinus,-17.2826279,-56.6988087,2017-07-14
Pyrocephalus rubinus,-16.3786111,-56.6208333,2017-07-24
Pyrocephalus rubinus,-17.3645242,-56.7751122,2017-07-16
Pyrocephalus rubinus,-17.3310637,-56.5949482,2017-07-15
Pyrocephalus rubinus,-16.7581146,-56.8772335,2017-07-31
Pyrocephalus rubinus,-16.4569228,-56.69135,2017-07-18
Pyrocephalus rubinus,-16.7581146,-56.8772335,2017-07-13
Pyrocephalus rubinus,-17.2826279,-56.6988087,2017-07-14
Pyrocephalus rubinus,-16.3786111,-56.6208333,2017-07-25
Pyrocephalus rubinus,-16.7581146,-56.8772335,2017-07-13
Pyrocephalus rubinus,-16.6206959,-56.7353135,2017-07-16
Pyrocephalus rubinus,-17.276485,-56.697951,2017-07-09
Pyrocephalus rubinus,-16.7581146,-56.8772335,2017-07-31
Pyrocephalus rubinus,-16.4569228,-56.69135,2017-07-13
Pyrocephalus rubinus,-16.7581146,-56.8772335,2017-07-13
Pyrocephalus rubinus,-16.7581146,-56.8772335,2017-07-12
Pyrocephalus rubinus,-16.6206959,-56.7353135,2017-07-28
Pyrocephalus rubinus,-16.7581146,-56.8772335,2017-07-11
Pyrocephalus rubinus,-16.7480953,-56.857471,2017-07-30
Pyrocephalus rubinus,-16.7581146,-56.8772335,2017-07-17
Pyrocephalus rubinus,-16.6206959,-56.7353135,2017-07-19
Pyrocephalus rubinus,-16.5030776,-56.7453337,2017-08-18
Pyrocephalus rubinus,-16.7480953,-56.857471,2017-08-23
Pyrocephalus rubinus,-16.7480953,-56.857471,2017-08-09
Pyrocephalus rubinus,-16.5031037,-56.7451081,2017-08-14
Pyrocephalus rubinus,-15.4440009,-55.824666,2017-08-01
Pyrocephalus rubinus,-16.3786111,-56.6208333,2017-08-05
Pyrocephalus rubinus,-16.570503,-56.727147,2017-08-20
Pyrocephalus rubinus,-16.7581146,-56.8772335,2017-08-01
Pyrocephalus rubinus,-16.5030776,-56.7453337,2017-08-31
Pyrocephalus rubinus,-16.8394582,-56.8405581,2017-08-20
Pyrocephalus rubinus,-16.3786111,-56.6208333,2017-08-02
Pyrocephalus rubinus,-16.7480953,-56.857471,2017-08-21
Pyrocephalus rubinus,-16.7480953,-56.857471,2017-08-23
Pyrocephalus rubinus,-15.642448,-56.110779,2017-08-20
Pyrocephalus rubinus,-16.345982,-55.8630431,2017-08-23
Pyrocephalus rubinus,-17.3645242,-56.7751122,2017-08-15
Pyrocephalus rubinus,-16.7581146,-56.8772335,2017-08-24
Pyrocephalus rubinus,-17.2826279,-56.6988087,2017-08-29
Pyrocephalus rubinus,-16.345982,-55.8630431,2017-08-24
Pyrocephalus rubinus,-17.1174301,-56.9291611,2017-08-16
Pyrocephalus rubinus,-16.7480953,-56.857471,2017-08-22
Pyrocephalus rubinus,-15.5780615,-56.101189,2017-08-28
Pyrocephalus rubinus,-16.7480953,-56.857471,2017-08-23
Pyrocephalus rubinus,-17.3645242,-56.7751122,2017-08-28
Pyrocephalus rubinus,-15.6980477,-56.1650705,2017-08-01
Pyrocephalus rubinus,-16.8394582,-56.8405581,2017-08-18
Pyrocephalus rubinus,-17.1174301,-56.9291611,2017-08-16
Pyrocephalus rubinus,-16.7480953,-56.857471,2017-08-16
Pyrocephalus rubinus,-15.642448,-56.110779,2017-08-20
Pyrocephalus rubinus,-17.1027162,-56.9430464,2017-08-09
Pyrocephalus rubinus,-17.3645242,-56.7751122,2017-08-30
Pyrocephalus rubinus,-15.642448,-56.110779,2017-08-20
Pyrocephalus rubinus,-16.7581146,-56.8772335,2017-08-31
Pyrocephalus rubinus,-16.8394582,-56.8405581,2017-08-18
Pyrocephalus rubinus,-16.7480953,-56.857471,2017-08-21
Pyrocephalus rubinus,-16.7581146,-56.8772335,2017-08-31
Pyrocephalus rubinus,-16.7480953,-56.857471,2017-08-23
Pyrocephalus rubinus,-17.3645242,-56.7751122,2017-08-14
Pyrocephalus rubinus,-17.3265767,-56.6399503,2017-08-25
Pyrocephalus rubinus,-15.4440009,-55.824666,2017-08-01
Pyrocephalus rubinus,-17.262292,-56.903103,2017-08-13
Pyrocephalus rubinus,-17.3645242,-56.7751122,2017-08-15
Pyrocephalus rubinus,-17.3265767,-56.6399503,2017-08-26
Pyrocephalus rubinus,-16.7581146,-56.8772335,2017-08-31
Pyrocephalus rubinus,-17.262292,-56.903103,2017-08-13
Pyrocephalus rubinus,-15.4440009,-55.824666,2017-08-01
Pyrocephalus rubinus,-17.3645242,-56.7751122,2017-08-23
Pyrocephalus rubinus,-16.7581146,-56.8772335,2017-08-31
Pyrocephalus rubinus,-16.3786111,-56.6208333,2017-08-02
Pyrocephalus rubinus,-17.3645242,-56.7751122,2017-08-14
Pyrocephalus rubinus,-17.3645242,-56.7751122,2017-08-29
Pyrocephalus rubinus,-16.7581146,-56.8772335,2017-08-25
Pyrocephalus rubinus,-16.5031037,-56.7451081,2017-08-14
Pyrocephalus rubinus,-16.995367,-56.9624805,2017-08-28
Pyrocephalus rubinus,-16.7480953,-56.857471,2017-08-15
Pyrocephalus rubinus,-17.3265767,-56.6399503,2017-08-27
Pyrocephalus rubinus,-16.7480953,-56.857471,2017-08-21
Pyrocephalus rubinus,-16.345982,-55.8630431,2017-08-22
Pyrocephalus rubinus,-17.2826279,-56.6988087,2017-09-15
Pyrocephalus rubinus,-16.3882313,-56.5896033,2017-09-26
Pyrocephalus rubinus,-16.3786111,-56.6208333,2017-09-29
Pyrocephalus rubinus,-16.7480953,-56.857471,2017-09-14
Pyrocephalus rubinus,-16.5122399,-56.7117691,2017-09-28
Pyrocephalus rubinus,-16.7480953,-56.857471,2017-09-27
Pyrocephalus rubinus,-17.3645242,-56.7751122,2017-09-03
Pyrocephalus rubinus,-16.7480953,-56.857471,2017-09-14
Pyrocephalus rubinus,-17.2826279,-56.6988087,2017-09-04
Pyrocephalus rubinus,-16.7480953,-56.857471,2017-09-27
Pyrocephalus rubinus,-16.7480953,-56.857471,2017-09-13
Pyrocephalus rubinus,-16.7480953,-56.857471,2017-09-07
Pyrocephalus rubinus,-16.3882313,-56.5896033,2017-09-26
Pyrocephalus rubinus,-16.5030776,-56.7453337,2017-09-07
Pyrocephalus rubinus,-16.3786111,-56.6208333,2017-09-29
Pyrocephalus rubinus,-16.7480953,-56.857471,2017-09-13
Pyrocephalus rubinus,-16.3882313,-56.5896033,2017-09-26
Pyrocephalus rubinus,-16.7480953,-56.857471,2017-09-14
Pyrocephalus rubinus,-17.2826279,-56.6988087,2017-09-13
Pyrocephalus rubinus,-16.3440387,-56.630351,2017-09-26
Pyrocephalus rubinus,-16.3440387,-56.630351,2017-09-26
Pyrocephalus rubinus,-16.5030776,-56.7453337,2017-09-05
Pyrocephalus rubinus,-16.3882313,-56.5896033,2017-09-26
Pyrocephalus rubinus,-16.7480953,-56.857471,2017-09-24
Pyrocephalus rubinus,-16.7581146,-56.8772335,2017-09-01
Pyrocephalus rubinus,-16.5030776,-56.7453337,2017-09-01
Pyrocephalus rubinus,-16.3440387,-56.630351,2017-09-26
Pyrocephalus rubinus,-16.3440387,-56.630351,2017-09-26
Pyrocephalus rubinus,-17.2826279,-56.6988087,2017-09-04
Pyrocephalus rubinus,-16.3786111,-56.6208333,2017-09-11
Pyrocephalus rubinus,-16.3882313,-56.5896033,2017-09-26
Pyrocephalus rubinus,-17.4087141,-56.8403864,2017-09-03
Pyrocephalus rubinus,-16.5030776,-56.7453337,2017-09-06
Pyrocephalus rubinus,-16.5030776,-56.7453337,2017-09-24
Pyrocephalus rubinus,-16.7480953,-56.857471,2017-09-07
Pyrocephalus rubinus,-16.3786111,-56.6208333,2017-09-27
Pyrocephalus rubinus,-17.2826279,-56.6988087,2017-09-03
Pyrocephalus rubinus,-17.3645242,-56.7751122,2017-09-03
Pyrocephalus rubinus,-16.3440387,-56.630351,2017-09-26
Pyrocephalus rubinus,-16.3440387,-56.630351,2017-09-26
Pyrocephalus rubinus,-16.5030776,-56.7453337,2017-09-28
Pyrocephalus rubinus,-17.3645242,-56.7751122,2017-09-27
Pyrocephalus rubinus,-16.5030776,-56.7453337,2017-09-06
Pyrocephalus rubinus,-17.3645242,-56.7751122,2017-09-04
Pyrocephalus rubinus,-16.3786111,-56.6208333,2017-09-10
Pyrocephalus rubinus,-17.2826279,-56.6988087,2017-09-03
Pyrocephalus rubinus,-17.3645242,-56.7751122,2017-09-02
Pyrocephalus rubinus,-16.7480953,-56.857471,2017-09-13
Pyrocephalus rubinus,-16.5030776,-56.7453337,2017-09-23
Pyrocephalus rubinus,-16.3786111,-56.6208333,2017-09-01
Pyrocephalus rubinus,-16.5030776,-56.7453337,2017-09-11
Pyrocephalus rubinus,-16.3786111,-56.6208333,2017-09-29
Pyrocephalus rubinus,-16.3786111,-56.6208333,2017-09-29
Pyrocephalus rubinus,-16.570503,-56.727147,2017-09-04
Pyrocephalus rubinus,-16.7581146,-56.8772335,2017-09-02
Pyrocephalus rubinus,-16.7581146,-56.8772335,2017-09-01
Pyrocephalus rubinus,-16.7480953,-56.857471,2017-09-13
Pyrocephalus rubinus,-16.3786111,-56.6208333,2017-09-10
Pyrocephalus rubinus,-16.3786111,-56.6208333,2017-09-27
Pyrocephalus rubinus,-17.276098,-56.696374,2017-09-04
Pyrocephalus rubinus,-16.5122399,-56.7117691,2017-09-03
Pyrocephalus rubinus,-16.3786111,-56.6208333,2017-09-10
Pyrocephalus rubinus,-16.7480953,-56.857471,2017-09-13
Pyrocephalus rubinus,-16.3786111,-56.6208333,2017-09-10
Pyrocephalus rubinus,-16.7581146,-56.8772335,2017-09-02
Pyrocephalus rubinus,-16.5030776,-56.7453337,2017-09-28
Pyrocephalus rubinus,-16.5030776,-56.7453337,2017-09-06
Pyrocephalus rubinus,-16.3786111,-56.6208333,2017-09-29
Pyrocephalus rubinus,-16.3882313,-56.5896033,2017-09-27
Pyrocephalus rubinus,-16.5030776,-56.7453337,2017-09-05
Pyrocephalus rubinus,-16.3882313,-56.5896033,2017-09-26
Pyrocephalus rubinus,-17.3645242,-56.7751122,2017-09-27
Pyrocephalus rubinus,-17.2826279,-56.6988087,2017-09-16
Pyrocephalus rubinus,-17.4089598,-56.8324471,2017-09-10
Pyrocephalus rubinus,-16.3786111,-56.6208333,2017-09-29
Pyrocephalus rubinus,-16.7480953,-56.857471,2017-09-24
Pyrocephalus rubinus,-16.7480953,-56.857471,2017-09-14
Pyrocephalus rubinus,-16.5030776,-56.7453337,2017-09-07
Pyrocephalus rubinus,-16.366612,-56.29774,2017-09-18
Pyrocephalus rubinus,-16.5030776,-56.7453337,2017-09-06
Pyrocephalus rubinus,-16.3786111,-56.6208333,2017-09-10
Pyrocephalus rubinus,-17.354311,-56.768735,2018-02-06
Pyrocephalus rubinus,-14.6275954,-56.2753201,2018-02-24
Pyrocephalus rubinus,-16.2461926,-55.7838804,2018-03-03
Pyrocephalus rubinus,-15.5793273,-56.1049461,2018-04-29
Pyrocephalus rubinus,-16.5131245,-56.3778019,2018-05-28
Pyrocephalus rubinus,-16.5131245,-56.3778019,2018-05-29
Pyrocephalus rubinus,-16.4569228,-56.69135,2018-05-02
Pyrocephalus rubinus,-13.5407027,-56.6315174,2018-05-09
Pyrocephalus rubinus,-16.7581146,-56.8772335,2018-06-17
Pyrocephalus rubinus,-16.7581146,-56.8772335,2018-06-15
Pyrocephalus rubinus,-16.7581146,-56.8772335,2018-06-16
Pyrocephalus rubinus,-9.8561933,-58.2485159,2018-06-23
Pyrocephalus rubinus,-17.3645242,-56.7751122,2018-06-24
Pyrocephalus rubinus,-16.1250146,-56.6117942,2018-07-15
Pyrocephalus rubinus,-16.7581146,-56.8772335,2018-07-11
Pyrocephalus rubinus,-16.64406,-56.77075,2018-07-21
Pyrocephalus rubinus,-16.3786111,-56.6208333,2018-07-18
Pyrocephalus rubinus,-16.3786111,-56.6208333,2018-07-02
Pyrocephalus rubinus,-17.2826279,-56.6988087,2018-07-07
Pyrocephalus rubinus,-17.2826279,-56.6988087,2018-07-20
Pyrocephalus rubinus,-16.3786111,-56.6208333,2018-07-15
Pyrocephalus rubinus,-17.3061326,-56.7165542,2018-07-24
Pyrocephalus rubinus,-17.2826279,-56.6988087,2018-07-18
Pyrocephalus rubinus,-16.5122399,-56.7117691,2018-07-09
Pyrocephalus rubinus,-16.7581146,-56.8772335,2018-07-10
Pyrocephalus rubinus,-17.3387,-56.7698768,2018-07-30
Pyrocephalus rubinus,-17.2577924,-56.9083665,2018-07-13
Pyrocephalus rubinus,-16.7339549,-56.8629451,2018-07-10
Pyrocephalus rubinus,-17.3477896,-56.7695402,2018-07-16
Pyrocephalus rubinus,-17.2992208,-56.8381275,2018-07-21
Pyrocephalus rubinus,-17.3645242,-56.7751122,2018-07-29
Pyrocephalus rubinus,-16.7581146,-56.8772335,2018-07-11
Pyrocephalus rubinus,-16.7581146,-56.8772335,2018-07-11
Pyrocephalus rubinus,-16.7581146,-56.8772335,2018-07-11
Pyrocephalus rubinus,-17.3645242,-56.7751122,2018-07-16
Pyrocephalus rubinus,-17.262464,-56.902747,2018-07-06
Pyrocephalus rubinus,-16.5030776,-56.7453337,2018-07-17
Pyrocephalus rubinus,-16.7842068,-56.844017,2018-07-12
Pyrocephalus rubinus,-16.7842068,-56.844017,2018-07-15
Pyrocephalus rubinus,-16.7581146,-56.8772335,2018-07-11
Pyrocephalus rubinus,-16.5122399,-56.7117691,2018-07-10
Pyrocephalus rubinus,-16.3786111,-56.6208333,2018-07-18
Pyrocephalus rubinus,-16.5122399,-56.7117691,2018-07-09
Pyrocephalus rubinus,-17.2992208,-56.8381275,2018-07-18
Pyrocephalus rubinus,-17.2826279,-56.6988087,2018-07-17
Pyrocephalus rubinus,-16.614851,-56.746316,2018-07-06
Pyrocephalus rubinus,-17.2826279,-56.6988087,2018-07-30
Pyrocephalus rubinus,-16.2737172,-56.6243935,2018-07-05
Pyrocephalus rubinus,-16.7581146,-56.8772335,2018-07-12
Pyrocephalus rubinus,-17.3645242,-56.7751122,2018-07-05
Pyrocephalus rubinus,-16.7581146,-56.8772335,2018-07-10
Pyrocephalus rubinus,-16.7581146,-56.8772335,2018-07-11
Pyrocephalus rubinus,-16.3786111,-56.6208333,2018-07-11
Pyrocephalus rubinus,-16.614851,-56.746316,2018-07-06
Pyrocephalus rubinus,-17.3387,-56.7698768,2018-07-29
Pyrocephalus rubinus,-16.5030776,-56.7453337,2018-07-21
Pyrocephalus rubinus,-16.7581146,-56.8772335,2018-07-26
Pyrocephalus rubinus,-16.5030776,-56.7453337,2018-07-18
Pyrocephalus rubinus,-16.3786111,-56.6208333,2018-07-25
Pyrocephalus rubinus,-17.2826279,-56.6988087,2018-07-10
Pyrocephalus rubinus,-17.2992208,-56.8381275,2018-07-18
Pyrocephalus rubinus,-16.3786111,-56.6208333,2018-07-20
Pyrocephalus rubinus,-16.5030776,-56.7453337,2018-07-18
Pyrocephalus rubinus,-17.3477896,-56.7695402,2018-07-15
Pyrocephalus rubinus,-16.3786111,-56.6208333,2018-07-10
Pyrocephalus rubinus,-16.5030776,-56.7453337,2018-07-20
Pyrocephalus rubinus,-17.2826279,-56.6988087,2018-07-07
Pyrocephalus rubinus,-16.3786111,-56.6208333,2018-07-10
Pyrocephalus rubinus,-17.2992208,-56.8381275,2018-07-18
Pyrocephalus rubinus,-13.518001,-56.6198823,2018-07-13
Pyrocephalus rubinus,-16.7581146,-56.8772335,2018-07-28
Pyrocephalus rubinus,-17.3061326,-56.7165542,2018-07-13
Pyrocephalus rubinus,-13.518001,-56.6198823,2018-07-13
Pyrocephalus rubinus,-16.5030776,-56.7453337,2018-07-21
Pyrocephalus rubinus,-17.257791,-56.908384,2018-07-13
Pyrocephalus rubinus,-17.3548816,-56.7681954,2018-07-15
Pyrocephalus rubinus,-16.6196209,-56.7346988,2018-07-19
Pyrocephalus rubinus,-16.7581146,-56.8772335,2018-07-11
Pyrocephalus rubinus,-17.2826279,-56.6988087,2018-07-25
Pyrocephalus rubinus,-17.3645242,-56.7751122,2018-07-20
Pyrocephalus rubinus,-17.2826279,-56.6988087,2018-07-26
Pyrocephalus rubinus,-17.2826279,-56.6988087,2018-07-17
Pyrocephalus rubinus,-16.7581146,-56.8772335,2018-07-25
Pyrocephalus rubinus,-16.1250146,-56.6117942,2018-07-18
Pyrocephalus rubinus,-13.518001,-56.6198823,2018-07-13
